,filename,width,height,class,xmin,ymin,xmax,ymax,label
1798,0018_jpg.rf.e918ba4c0f3141ab768864e3d712a068.jpg,640,640,Gambit,503,481,570,562,18
1799,0018_jpg.rf.e918ba4c0f3141ab768864e3d712a068.jpg,640,640,Jubilee,422,480,505,555,6
1800,0018_jpg.rf.e918ba4c0f3141ab768864e3d712a068.jpg,640,640,Cyclops,368,487,426,555,4
1801,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-325_jpg.rf.ea7be6f4527670924f3552dad052bf4c.jpg,640,640,Man,241,116,445,265,12
1802,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-325_jpg.rf.ea7be6f4527670924f3552dad052bf4c.jpg,640,640,Man,510,195,558,245,12
1803,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-325_jpg.rf.ea7be6f4527670924f3552dad052bf4c.jpg,640,640,Woman,375,248,445,311,14
1804,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-325_jpg.rf.ea7be6f4527670924f3552dad052bf4c.jpg,640,640,Man,47,419,561,500,12
1805,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-325_jpg.rf.ea7be6f4527670924f3552dad052bf4c.jpg,640,640,Man,464,119,516,195,12
1806,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-325_jpg.rf.ea7be6f4527670924f3552dad052bf4c.jpg,640,640,Woman,507,256,555,354,14
1807,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-325_jpg.rf.ea7be6f4527670924f3552dad052bf4c.jpg,640,640,Man,459,315,498,411,12
1808,0062_jpg.rf.ea46faa0f5aaa274b4bc6a787fb56ee0.jpg,640,640,Jubilee,76,426,155,489,6
1809,0062_jpg.rf.ea46faa0f5aaa274b4bc6a787fb56ee0.jpg,640,640,Jubilee,25,241,191,319,6
1810,0062_jpg.rf.ea46faa0f5aaa274b4bc6a787fb56ee0.jpg,640,640,Jubilee,233,520,315,590,6
1811,0062_jpg.rf.ea46faa0f5aaa274b4bc6a787fb56ee0.jpg,640,640,Jubilee,219,103,287,219,6
1812,0062_jpg.rf.ea46faa0f5aaa274b4bc6a787fb56ee0.jpg,640,640,Jubilee,400,438,525,498,6
1813,0062_jpg.rf.ea46faa0f5aaa274b4bc6a787fb56ee0.jpg,640,640,Jubilee,402,356,428,373,6
1814,0062_jpg.rf.ea46faa0f5aaa274b4bc6a787fb56ee0.jpg,640,640,Storm,442,514,483,578,5
1815,0062_jpg.rf.ea46faa0f5aaa274b4bc6a787fb56ee0.jpg,640,640,Storm,395,330,432,354,5
1816,0062_jpg.rf.ea46faa0f5aaa274b4bc6a787fb56ee0.jpg,640,640,Storm,203,370,271,454,5
1817,0062_jpg.rf.ea46faa0f5aaa274b4bc6a787fb56ee0.jpg,640,640,Boy,76,95,102,130,16
1818,0062_jpg.rf.ea46faa0f5aaa274b4bc6a787fb56ee0.jpg,640,640,Girl,82,34,105,74,47
1819,0062_jpg.rf.ea46faa0f5aaa274b4bc6a787fb56ee0.jpg,640,640,Boy,363,394,438,430,16
1820,0062_jpg.rf.ea46faa0f5aaa274b4bc6a787fb56ee0.jpg,640,640,Boy,465,225,523,281,16
1821,0062_jpg.rf.ea46faa0f5aaa274b4bc6a787fb56ee0.jpg,640,640,Girl,420,49,491,112,47
1822,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-353_jpg.rf.ebae5390b0a972dbd74840dfb9821614.jpg,640,640,Spiderman,245,75,409,289,1
1823,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-353_jpg.rf.ebae5390b0a972dbd74840dfb9821614.jpg,640,640,Spiderman,66,334,204,606,1
1824,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-353_jpg.rf.ebae5390b0a972dbd74840dfb9821614.jpg,640,640,Cardiac,439,456,595,597,0
1825,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-353_jpg.rf.ebae5390b0a972dbd74840dfb9821614.jpg,640,640,Cardiac,448,184,499,252,0
1826,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-353_jpg.rf.ebae5390b0a972dbd74840dfb9821614.jpg,640,640,Spiderman,233,303,435,413,1
1827,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-353_jpg.rf.ebae5390b0a972dbd74840dfb9821614.jpg,640,640,Cardiac,57,39,165,301,0
1828,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-353_jpg.rf.ebae5390b0a972dbd74840dfb9821614.jpg,640,640,Cardiac,247,508,307,598,0
1829,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-157_jpg.rf.ec9cb2313da7ac5b37cb025129132fa5.jpg,640,640,PeterParker,485,60,603,202,10
1830,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-157_jpg.rf.ec9cb2313da7ac5b37cb025129132fa5.jpg,640,640,Mary Jane,197,46,331,273,11
1831,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-157_jpg.rf.ec9cb2313da7ac5b37cb025129132fa5.jpg,640,640,PeterParker,51,401,445,477,10
1832,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-157_jpg.rf.ec9cb2313da7ac5b37cb025129132fa5.jpg,640,640,Mary Jane,260,485,426,553,11
1833,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-157_jpg.rf.ec9cb2313da7ac5b37cb025129132fa5.jpg,640,640,Mary Jane,542,214,608,276,11
1834,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-157_jpg.rf.ec9cb2313da7ac5b37cb025129132fa5.jpg,640,640,Mary Jane,362,127,464,199,11
1835,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-157_jpg.rf.ec9cb2313da7ac5b37cb025129132fa5.jpg,640,640,PeterParker,255,524,401,598,10
1836,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-157_jpg.rf.ec9cb2313da7ac5b37cb025129132fa5.jpg,640,640,Wolverine,88,556,158,608,3
1837,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-157_jpg.rf.ec9cb2313da7ac5b37cb025129132fa5.jpg,640,640,Mary Jane,148,342,217,363,11
1838,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-157_jpg.rf.ec9cb2313da7ac5b37cb025129132fa5.jpg,640,640,PeterParker,148,304,215,334,10
1839,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-157_jpg.rf.ec9cb2313da7ac5b37cb025129132fa5.jpg,640,640,Man,507,487,611,569,12
1840,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-157_jpg.rf.ec9cb2313da7ac5b37cb025129132fa5.jpg,640,640,Boy,432,510,494,568,16
1841,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-157_jpg.rf.ec9cb2313da7ac5b37cb025129132fa5.jpg,640,640,Woman,428,484,531,510,14
1842,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-157_jpg.rf.ec9cb2313da7ac5b37cb025129132fa5.jpg,640,640,Man,54,497,112,558,12
1843,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-157_jpg.rf.ec9cb2313da7ac5b37cb025129132fa5.jpg,640,640,Man,54,158,190,271,12
1844,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-106_jpg.rf.ec57b1298de770b9beacca151a25ed77.jpg,640,640,Doc ock,45,336,559,594,25
1845,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-106_jpg.rf.ec57b1298de770b9beacca151a25ed77.jpg,640,640,Sandman,519,136,601,336,26
1846,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-106_jpg.rf.ec57b1298de770b9beacca151a25ed77.jpg,640,640,Sandman,219,127,303,323,26
1847,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-106_jpg.rf.ec57b1298de770b9beacca151a25ed77.jpg,640,640,Sandman,112,57,180,335,26
1848,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-106_jpg.rf.ec57b1298de770b9beacca151a25ed77.jpg,640,640,Sandman,40,197,100,335,26
1849,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-106_jpg.rf.ec57b1298de770b9beacca151a25ed77.jpg,640,640,Sandman,314,183,374,283,26
1850,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-106_jpg.rf.ec57b1298de770b9beacca151a25ed77.jpg,640,640,Man,420,130,502,334,12
1851,0061_jpg.rf.edead5b2142d3b078eb01b4bbc8c9a89.jpg,640,640,Storm,68,62,305,240,5
1852,0061_jpg.rf.edead5b2142d3b078eb01b4bbc8c9a89.jpg,640,640,Jubilee,195,291,327,389,6
1853,0061_jpg.rf.edead5b2142d3b078eb01b4bbc8c9a89.jpg,640,640,Jubilee,362,499,419,571,6
1854,0061_jpg.rf.edead5b2142d3b078eb01b4bbc8c9a89.jpg,640,640,Jubilee,370,69,517,189,6
1855,0061_jpg.rf.edead5b2142d3b078eb01b4bbc8c9a89.jpg,640,640,Boy,431,467,515,573,16
1856,0061_jpg.rf.edead5b2142d3b078eb01b4bbc8c9a89.jpg,640,640,Girl,430,368,521,452,47
1857,0061_jpg.rf.edead5b2142d3b078eb01b4bbc8c9a89.jpg,640,640,Boy,411,252,518,344,16
1858,0061_jpg.rf.edead5b2142d3b078eb01b4bbc8c9a89.jpg,640,640,Boy,437,179,459,234,16
1859,0246_jpg.rf.ebc92bddce5939b7b937a70e3c7cedb6.jpg,640,640,Apocalypse,30,335,218,600,35
1860,0246_jpg.rf.ebc92bddce5939b7b937a70e3c7cedb6.jpg,640,640,Apocalypse,80,36,220,148,35
1861,0246_jpg.rf.ebc92bddce5939b7b937a70e3c7cedb6.jpg,640,640,Cyclops,234,333,380,465,4
1862,0246_jpg.rf.ebc92bddce5939b7b937a70e3c7cedb6.jpg,640,640,ScarletWitch,240,475,315,540,29
1863,0246_jpg.rf.ebc92bddce5939b7b937a70e3c7cedb6.jpg,640,640,Wolverine,267,40,363,148,3
1864,0246_jpg.rf.ebc92bddce5939b7b937a70e3c7cedb6.jpg,640,640,QuickSilver,233,238,285,333,30
1865,0246_jpg.rf.ebc92bddce5939b7b937a70e3c7cedb6.jpg,640,640,Magneto,420,45,587,227,31
1866,0246_jpg.rf.ebc92bddce5939b7b937a70e3c7cedb6.jpg,640,640,Boy,242,174,302,236,16
1867,0246_jpg.rf.ebc92bddce5939b7b937a70e3c7cedb6.jpg,640,640,Storm,219,105,289,175,5
1868,0246_jpg.rf.ebc92bddce5939b7b937a70e3c7cedb6.jpg,640,640,Apocalypse,467,481,577,600,35
1869,0246_jpg.rf.ebc92bddce5939b7b937a70e3c7cedb6.jpg,640,640,Magneto,29,137,119,269,31
1870,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-361_jpg.rf.ec3ad464354193709426723b0241ff2a.jpg,640,640,Man,313,516,450,610,12
1871,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-361_jpg.rf.ec3ad464354193709426723b0241ff2a.jpg,640,640,Man,185,279,252,342,12
1872,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-361_jpg.rf.ec3ad464354193709426723b0241ff2a.jpg,640,640,Man,88,511,160,596,12
1873,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-361_jpg.rf.ec3ad464354193709426723b0241ff2a.jpg,640,640,Man,498,291,550,387,12
1874,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-139_jpg.rf.ea8c4f8cecf50884acfb294153a20b22.jpg,640,640,aunt may,56,86,104,141,13
1875,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-139_jpg.rf.ea8c4f8cecf50884acfb294153a20b22.jpg,640,640,OldMan,106,94,196,160,44
1876,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-139_jpg.rf.ea8c4f8cecf50884acfb294153a20b22.jpg,640,640,Man,430,42,524,147,12
1877,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-139_jpg.rf.ea8c4f8cecf50884acfb294153a20b22.jpg,640,640,Man,420,472,581,600,12
1878,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-139_jpg.rf.ea8c4f8cecf50884acfb294153a20b22.jpg,640,640,Dr Strange,46,266,493,448,49
1879,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-139_jpg.rf.ea8c4f8cecf50884acfb294153a20b22.jpg,640,640,Dr Strange,61,466,246,602,49
1880,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-139_jpg.rf.ea8c4f8cecf50884acfb294153a20b22.jpg,640,640,Dr Strange,274,500,344,588,49
1881,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-139_jpg.rf.ea8c4f8cecf50884acfb294153a20b22.jpg,640,640,OldMan,229,54,383,188,44
1882,0003_jpg.rf.efec8a3022041919f2814880a0005dc9.jpg,640,640,Cyclops,385,144,455,196,4
1883,0156_jpg.rf.ef95199dd4a2878dd7447d6086570059.jpg,640,640,Beast,71,37,191,217,17
1884,0156_jpg.rf.ef95199dd4a2878dd7447d6086570059.jpg,640,640,Beast,33,242,141,395,17
1885,0156_jpg.rf.ef95199dd4a2878dd7447d6086570059.jpg,640,640,Boy,36,482,102,592,16
1886,0156_jpg.rf.ef95199dd4a2878dd7447d6086570059.jpg,640,640,Spiderman,228,212,406,484,1
1887,0156_jpg.rf.ef95199dd4a2878dd7447d6086570059.jpg,640,640,Boy,399,84,577,414,16
1888,0156_jpg.rf.ef95199dd4a2878dd7447d6086570059.jpg,640,640,Beast,197,88,295,250,17
1889,0156_jpg.rf.ef95199dd4a2878dd7447d6086570059.jpg,640,640,Spiderman,392,525,464,577,1
1890,0156_jpg.rf.ef95199dd4a2878dd7447d6086570059.jpg,640,640,Boy,466,522,503,572,16
1891,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-093_jpg.rf.ed6e2f65f51756a5f0d08633e3426201.jpg,640,640,Spiderman,291,46,503,131,1
1892,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-093_jpg.rf.ed6e2f65f51756a5f0d08633e3426201.jpg,640,640,Spiderman,162,144,460,270,1
1893,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-093_jpg.rf.ed6e2f65f51756a5f0d08633e3426201.jpg,640,640,Spiderman,292,338,411,486,1
1894,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-093_jpg.rf.ed6e2f65f51756a5f0d08633e3426201.jpg,640,640,Spiderman,301,522,539,602,1
1895,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-093_jpg.rf.ed6e2f65f51756a5f0d08633e3426201.jpg,640,640,Ironman,32,49,132,220,32
1896,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-093_jpg.rf.ed6e2f65f51756a5f0d08633e3426201.jpg,640,640,Ironman,43,421,93,552,32
1897,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-093_jpg.rf.ed6e2f65f51756a5f0d08633e3426201.jpg,640,640,Man,86,511,137,582,12
1898,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-093_jpg.rf.ed6e2f65f51756a5f0d08633e3426201.jpg,640,640,Man,480,138,572,238,12
1899,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-093_jpg.rf.ed6e2f65f51756a5f0d08633e3426201.jpg,640,640,Woman,469,318,551,363,14
1900,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-093_jpg.rf.ed6e2f65f51756a5f0d08633e3426201.jpg,640,640,Woman,439,384,516,452,14
1901,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-093_jpg.rf.ed6e2f65f51756a5f0d08633e3426201.jpg,640,640,Man,424,478,488,508,12
1902,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-093_jpg.rf.ed6e2f65f51756a5f0d08633e3426201.jpg,640,640,Man,409,300,482,364,12
1903,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-093_jpg.rf.ed6e2f65f51756a5f0d08633e3426201.jpg,640,640,Man,385,436,439,512,12
1904,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-093_jpg.rf.ed6e2f65f51756a5f0d08633e3426201.jpg,640,640,Man,523,479,581,520,12
1905,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-093_jpg.rf.ed6e2f65f51756a5f0d08633e3426201.jpg,640,640,Man,466,451,526,489,12
1906,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-093_jpg.rf.ed6e2f65f51756a5f0d08633e3426201.jpg,640,640,Man,544,416,582,463,12
1907,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-093_jpg.rf.ed6e2f65f51756a5f0d08633e3426201.jpg,640,640,Man,537,321,585,386,12
1908,0028_jpg.rf.f295d7a828d79f101f77f2c21de71cc3.jpg,640,640,Wolverine,537,95,587,143,3
1909,0028_jpg.rf.f295d7a828d79f101f77f2c21de71cc3.jpg,640,640,Cyclops,451,474,553,608,4
1910,0028_jpg.rf.f295d7a828d79f101f77f2c21de71cc3.jpg,640,640,Wolverine,279,178,339,248,3
1911,0028_jpg.rf.f295d7a828d79f101f77f2c21de71cc3.jpg,640,640,Storm,280,251,333,339,5
1912,0028_jpg.rf.f295d7a828d79f101f77f2c21de71cc3.jpg,640,640,Jubilee,278,108,330,176,6
1913,0028_jpg.rf.f295d7a828d79f101f77f2c21de71cc3.jpg,640,640,Jubilee,278,391,344,535,6
1914,0028_jpg.rf.f295d7a828d79f101f77f2c21de71cc3.jpg,640,640,Wolverine,276,538,440,611,3
1915,0028_jpg.rf.f295d7a828d79f101f77f2c21de71cc3.jpg,640,640,Storm,319,511,369,579,5
1916,0028_jpg.rf.f295d7a828d79f101f77f2c21de71cc3.jpg,640,640,Storm,196,36,268,199,5
1917,0028_jpg.rf.f295d7a828d79f101f77f2c21de71cc3.jpg,640,640,Storm,226,477,267,528,5
1918,0028_jpg.rf.f295d7a828d79f101f77f2c21de71cc3.jpg,640,640,Robot,100,357,182,469,7
1919,0028_jpg.rf.f295d7a828d79f101f77f2c21de71cc3.jpg,640,640,Robot,97,136,191,308,7
1920,0028_jpg.rf.f295d7a828d79f101f77f2c21de71cc3.jpg,640,640,Robot,379,39,439,173,7
1921,0028_jpg.rf.f295d7a828d79f101f77f2c21de71cc3.jpg,640,640,Robot,387,231,439,379,7
1922,0028_jpg.rf.f295d7a828d79f101f77f2c21de71cc3.jpg,640,640,ProfX,392,397,436,449,8
1923,0028_jpg.rf.f295d7a828d79f101f77f2c21de71cc3.jpg,640,640,Robot,489,70,533,182,7
1924,0028_jpg.rf.f295d7a828d79f101f77f2c21de71cc3.jpg,640,640,Storm,559,475,616,554,5
1925,0028_jpg.rf.f295d7a828d79f101f77f2c21de71cc3.jpg,640,640,Storm,546,38,612,90,5
1926,0028_jpg.rf.f295d7a828d79f101f77f2c21de71cc3.jpg,640,640,Cyclops,475,202,520,248,4
1927,0028_jpg.rf.f295d7a828d79f101f77f2c21de71cc3.jpg,640,640,Jubilee,495,275,554,307,6
1928,0028_jpg.rf.f295d7a828d79f101f77f2c21de71cc3.jpg,640,640,Jubilee,499,338,537,373,6
1929,0028_jpg.rf.f295d7a828d79f101f77f2c21de71cc3.jpg,640,640,Wolverine,502,361,539,418,3
1930,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-397_jpg.rf.eba91cd149731847f1f291cf38280af7.jpg,640,640,Black Cat,335,462,555,584,15
1931,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-397_jpg.rf.eba91cd149731847f1f291cf38280af7.jpg,640,640,Black Cat,329,323,569,454,15
1932,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-397_jpg.rf.eba91cd149731847f1f291cf38280af7.jpg,640,640,Black Cat,331,190,513,294,15
1933,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-397_jpg.rf.eba91cd149731847f1f291cf38280af7.jpg,640,640,Black Cat,329,64,504,152,15
1934,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-397_jpg.rf.eba91cd149731847f1f291cf38280af7.jpg,640,640,Man,500,208,524,235,12
1935,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-397_jpg.rf.eba91cd149731847f1f291cf38280af7.jpg,640,640,Man,363,549,531,604,12
1936,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-397_jpg.rf.eba91cd149731847f1f291cf38280af7.jpg,640,640,Spiderman,225,152,322,514,1
1937,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-397_jpg.rf.eba91cd149731847f1f291cf38280af7.jpg,640,640,Spiderman,57,33,161,294,1
1938,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-397_jpg.rf.eba91cd149731847f1f291cf38280af7.jpg,640,640,Venom,122,292,201,596,27
1939,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-386_jpg.rf.f2ceb08d6e94958cc3fb0f532f858cf2.jpg,640,640,Venom,74,174,154,247,27
1940,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-386_jpg.rf.f2ceb08d6e94958cc3fb0f532f858cf2.jpg,640,640,Venom,185,102,401,267,27
1941,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-386_jpg.rf.f2ceb08d6e94958cc3fb0f532f858cf2.jpg,640,640,Venom,319,354,539,442,27
1942,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-386_jpg.rf.f2ceb08d6e94958cc3fb0f532f858cf2.jpg,640,640,Venom,397,462,577,592,27
1943,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-386_jpg.rf.f2ceb08d6e94958cc3fb0f532f858cf2.jpg,640,640,Spiderman,462,274,526,322,1
1944,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-386_jpg.rf.f2ceb08d6e94958cc3fb0f532f858cf2.jpg,640,640,Spiderman,136,291,169,335,1
1945,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-386_jpg.rf.f2ceb08d6e94958cc3fb0f532f858cf2.jpg,640,640,Spiderman,240,460,306,502,1
1946,0166_jpg.rf.f26e7da52c2f0df4341434513d7ace6e.jpg,640,640,Sinister,91,60,340,456,50
1947,0166_jpg.rf.f26e7da52c2f0df4341434513d7ace6e.jpg,640,640,Beast,101,507,287,607,17
1948,0166_jpg.rf.f26e7da52c2f0df4341434513d7ace6e.jpg,640,640,Beast,487,330,589,608,17
1949,0166_jpg.rf.f26e7da52c2f0df4341434513d7ace6e.jpg,640,640,Beast,429,72,509,294,17
1950,0166_jpg.rf.f26e7da52c2f0df4341434513d7ace6e.jpg,640,640,Sinister,477,35,591,159,50
1951,0166_jpg.rf.f26e7da52c2f0df4341434513d7ace6e.jpg,640,640,Boy,311,206,403,380,16
1952,0061_jpg.rf.f5112717bc831f23828b9143821b64d1.jpg,640,640,Storm,400,68,578,305,5
1953,0061_jpg.rf.f5112717bc831f23828b9143821b64d1.jpg,640,640,Jubilee,251,195,349,327,6
1954,0061_jpg.rf.f5112717bc831f23828b9143821b64d1.jpg,640,640,Jubilee,69,362,141,419,6
1955,0061_jpg.rf.f5112717bc831f23828b9143821b64d1.jpg,640,640,Jubilee,451,370,571,517,6
1956,0061_jpg.rf.f5112717bc831f23828b9143821b64d1.jpg,640,640,Boy,68,431,174,515,16
1957,0061_jpg.rf.f5112717bc831f23828b9143821b64d1.jpg,640,640,Girl,189,430,273,521,47
1958,0061_jpg.rf.f5112717bc831f23828b9143821b64d1.jpg,640,640,Boy,296,411,388,518,16
1959,0061_jpg.rf.f5112717bc831f23828b9143821b64d1.jpg,640,640,Boy,406,437,461,459,16
1960,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-355_jpg.rf.f674a8b1468e77c180f107cd7d0b622d.jpg,640,640,Spiderman,168,515,226,595,1
1961,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-355_jpg.rf.f674a8b1468e77c180f107cd7d0b622d.jpg,640,640,Spiderman,90,238,139,326,1
1962,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-355_jpg.rf.f674a8b1468e77c180f107cd7d0b622d.jpg,640,640,Spiderman,197,300,296,396,1
1963,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-355_jpg.rf.f674a8b1468e77c180f107cd7d0b622d.jpg,640,640,Spiderman,221,165,337,293,1
1964,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-355_jpg.rf.f674a8b1468e77c180f107cd7d0b622d.jpg,640,640,Spiderman,337,308,443,532,1
1965,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-355_jpg.rf.f674a8b1468e77c180f107cd7d0b622d.jpg,640,640,Cardiac,500,346,566,433,0
1966,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-355_jpg.rf.f674a8b1468e77c180f107cd7d0b622d.jpg,640,640,Boomerang,66,543,117,583,51
1967,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-355_jpg.rf.f674a8b1468e77c180f107cd7d0b622d.jpg,640,640,Man,27,39,144,143,12
1968,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-355_jpg.rf.f674a8b1468e77c180f107cd7d0b622d.jpg,640,640,Man,344,98,467,257,12
1969,0161_jpg.rf.f7a82bab22727ba6488a7a344e9e21aa.jpg,640,640,Boy,28,192,223,444,16
1970,0161_jpg.rf.f7a82bab22727ba6488a7a344e9e21aa.jpg,640,640,Boy,354,152,423,202,16
1971,0161_jpg.rf.f7a82bab22727ba6488a7a344e9e21aa.jpg,640,640,Beast,325,64,407,144,17
1972,0161_jpg.rf.f7a82bab22727ba6488a7a344e9e21aa.jpg,640,640,Gambit,316,153,358,179,18
1973,0161_jpg.rf.f7a82bab22727ba6488a7a344e9e21aa.jpg,640,640,Spiderman,320,256,354,295,1
1974,0161_jpg.rf.f7a82bab22727ba6488a7a344e9e21aa.jpg,640,640,Man,335,184,366,238,12
1975,0161_jpg.rf.f7a82bab22727ba6488a7a344e9e21aa.jpg,640,640,Man,310,352,419,538,12
1976,0161_jpg.rf.f7a82bab22727ba6488a7a344e9e21aa.jpg,640,640,Beast,524,32,593,212,17
1977,0161_jpg.rf.f7a82bab22727ba6488a7a344e9e21aa.jpg,640,640,Gambit,527,218,589,310,18
1978,0161_jpg.rf.f7a82bab22727ba6488a7a344e9e21aa.jpg,640,640,Man,525,322,593,464,12
1979,0161_jpg.rf.f7a82bab22727ba6488a7a344e9e21aa.jpg,640,640,Spiderman,528,499,593,609,1
1980,0161_jpg.rf.f7a82bab22727ba6488a7a344e9e21aa.jpg,640,640,Boy,71,115,149,201,16
1981,0161_jpg.rf.f7a82bab22727ba6488a7a344e9e21aa.jpg,640,640,Boy,83,494,236,601,16
1982,0161_jpg.rf.f7a82bab22727ba6488a7a344e9e21aa.jpg,640,640,Man,56,411,197,476,12
1983,Amazing-Spider-Man-Epic-Collection-Return-of-the-Sinister-Six-380_jpg.rf.ecd49ff7f15df19d9c973469974e1d2f.jpg,640,640,Spiderman,42,290,580,484,1
